masterhotelid,hotel_lat,hotel_lon,hotel_zone,hotel_city,hotel_star,hotel_goldstar,hotel_brand,hotel_avg_picturerate,hotel_avg_picturerank,hotel_fromcitycenter,hotel_fromairport,hotel_fromtrain,hotel_price_compare_7d,hotel_ciireceivable_sum_7d,hotel_city_avg_fh_price_avg_7d,hotel_city_avg_order_cnt_7d,hotel_fh_price_avg_7d,hotel_order_cnt_7d,hotel_pv_list_avg_7d,hotel_uv_list_avg_7d,hotel_zone_avg_ciireceivable_sum_7d,hotel_zone_avg_order_cnt_7d,hotel_zone_avg_pv_list_avg_7d,hotel_zone_avg_fh_price_avg_7d,hotel_zone_avg_uv_list_avg_7d,hotel_ciiquantity_sum_7d,hotel_ciireceivable_sum_31d,hotel_city_avg_fh_price_avg_31d,hotel_city_avg_order_cnt_31d,hotel_fh_price_avg_31d,hotel_order_cnt_31d,hotel_pv_list_avg_31d,hotel_uv_list_avg_31d,hotel_zone_avg_fh_price_avg_31d,hotel_zone_avg_order_cnt_31d,hotel_zone_avg_uv_list_avg_31d,hotel_zone_htl_cnt,hotel_city_htl_cnt,hotel_novoters,hotel_score,hotel_var_tag_108,hotel_var_tag_109,hotel_var_tag_110,hotel_var_tag_114,hotel_var_tag_117,hotel_tag_10_20,hotel_tag_20_30,hotel_tag_30_40,hotel_tag_40_50,hotel_tag_50_60,hotel_tag_60_on,hotel_tag_male,hotel_tag_xiuxiandujia_r,user_advanceddate,user_avgstar_total,user_avggoldstar,user_numorderholidayratio,user_avgdealpriceholiday,user_numorderworkdayratio,user_avgdealpriceworkday,user_numinvoiceratio,user_numcommentratio,user_avgprice_total,user_maxprice_total,user_minprice_total,user_stdprice,user_cvprice,user_businessorderratio,user_substitudeorderratio,user_ordernum,user_citynum,user_cancellordernumratio,user_activation,user_generous_value,user_consume_value,user_maxprice_1week,user_avgprice_1week,user_avgprice_3month,user_minprice_3month,user_maxprice_3month,user_medprice_3month,user_avghoteleval_3month,user_avgprice_6month,user_avghoteleval_6month,user_maxhoteleval_6month,user_minprice_6month,user_maxprice_6month,user_ordnum_1year,user_avgstar_1year,user_avgprice_1year,user_minprice_1year,user_maxprice_1year,user_medprice_1year,user_avghoteleval_1year,user_maxhoteleval_1year,user_minhoteleval_1year,user_avgcustomereval_1year,user_varistar_total,user_avgcustomereval_total,user_avghoteleval_total,user_medprice_total,user_star_low,user_star_high,user_price_down,user_price_up,user_interest_gps_lon,user_interest_gps_lat,user_tag_if_male,user_tag_age_low,user_tag_age_high,user_tag_star_2,user_tag_star_3,user_tag_star_4,user_tag_star_5,user_tag_if_meishi,user_tag_if_zijia,user_tag_if_chongwu,user_tag_if_minsu,user_tag_if_brand,user_tag_brand_1,user_tag_brand_2,user_tag_brand_3,user_tag_if_shangwu,user_tag_if_xiuxian,user_tag_if_qinzi,user_tag_if_compare,if_brand_01,if_brand_02,if_brand_03,if_star_same,scene_poi,scene_foreign,scene_keyword,user_price_lower_pres,user_price_upper_pres,user_is_2star_pres,user_is_3star_pres,user_is_4star_pres,user_is_5star_pres,user_is_brand_pres,user_is_dist_pres,user_is_4_5_score_pres,user_is_4_0_score_pres,user_is_3_5_score_pres,user_is_3_0_score_pres,user_is_more5_commentq_pres,user_is_more10_commentq_pres,user_is_more20_commentq_pres,user_is_more50_commentq_pres,fh_price,dist,hotel_mainscore,arrival_weekday,advanced_days,stay_fordays,user_interestgps_to_nowhtl_diff,delta_price_down,delta_price_up,dynamic_price_down,hotel_openyear_diffdays,hotel_fitmentyear_diffdays,usernow_to_htl_dist,delta_avg_price,delta_hotel_city_price,delta_hotel_self_price,delta_hotel_zone_price,user_hisclickhtl_num,user_hisclickhtl_startprice_min,user_hisclickhtl_startprice_max,user_hisclickhtl_startprice_median,user_hisclickhtl_star_min,user_hisclickhtl_star_max,user_hisclickhtl_star_mean,user_hisclickhtl_to_qidhtl_dist_min,user_hisclickhtl_to_qidhtl_dist_max,user_hisclickhtl_to_qidhtl_dist_median,user_hisclickhtl_to_qidhtl_same_ratio,user_samceity_collecthtl_to_qidhtl_sim_last1,user_samceity_collecthtl_to_qidhtl_pricediff_last1,user_samceity_collecthtl_to_qidhtl_datediff_last1,user_samceity_collecthtl_to_qidhtl_stardiff_last1,user_samceity_collecthtl_to_qidhtl_dist_last1,user_samceity_collecthtl_to_qidhtl_sim_last2,user_samceity_collecthtl_to_qidhtl_pricediff_last2,user_samceity_collecthtl_to_qidhtl_datediff_last2,user_samceity_collecthtl_to_qidhtl_stardiff_last2,user_samceity_collecthtl_to_qidhtl_dist_last2,user_samecity_hisorderhtl_to_qidhtl_sim_last1,user_samecity_hisorderhtl_to_qidhtl_pricediff_last1,user_samecity_hisorderhtl_datediff_last1,user_samecity_hisorderhtl_to_qidhtl_stardiff_last1,user_samecity_hisorderhtl_to_qidhtl_dist_last1,user_samecity_hisorderhtl_to_qidhtl_sim_last2,user_samecity_hisorderhtl_to_qidhtl_pricediff_last2,user_samecity_hisorderhtl_datediff_last2,user_samecity_hisorderhtl_to_qidhtl_stardiff_last2,user_samecity_hisorderhtl_to_qidhtl_dist_last2,user_value1,user_value2,user_value3,user_value4,user_value5,hotel_value1,hotel_value2,hotel_value3,hotel_value4,hotel_value5,response,desc
18530670,31.167204,121.76558,466,2,0,0,-999999,15,6.068,36040,7920,38990,0,0,438.80695,24.735209,578.6238,0,172.71428,134.28572,35221.63,64.19009,2491.508,260.97644,1330.0215,0,0,434.30444,109.883766,564.2975,0,175.45161,138.83871,289.4114,272.2066,1497.012,368,29063,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,-999999,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,580,4320.35,0,5,0,1,-999999,380,80,2.2224228,179,-999999,39913.52,235.47742,145.69556,15.702515,290.5886,5,321,498,496,3,4,3.8,180763.94,183299.22,181930.38,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,4.3208156,9.45732,9.290802,6168,-999999,0.99975806,0.000387022
1776236,31.142668,121.77704,466,2,2,2,110,18,78.231,39170,10410,39158,0,64844,438.80695,24.735209,242.47328,248,19876,9003.429,35221.63,64.19009,2491.508,260.97644,1330.0215,268,333391,434.30444,109.883766,241.08571,1207,59344.13,31103.322,289.4114,272.2066,1497.012,368,29063,8923,4.4,539,0,910,14,0,0.001879375,0.09465913,0.11209128,0.048096653,0.013366574,0.020136159,0.20554224,0.572,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,0,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,208,3382.13,-9995.218,5,0,1,-999999,8,292,0.7970068,1426,97088,41491.62,87.73436,226.30444,33.08571,81.41141,5,321,498,496,3,4,3.8,180101.23,182597.69,181280.42,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,3.3856745,10.282193,9.935877,6168,-999999,-0.029670116,0.047472186
24765696,31.153679,121.76556,466,2,4,2,111,27,1.615,36880,8290,39830,0,16317,438.80695,24.735209,263.4477,47,807,560.4286,35221.63,64.19009,2491.508,260.97644,1330.0215,55,29488.75,434.30444,109.883766,263.21054,88,788.63635,558.0909,289.4114,272.2066,1497.012,368,29063,3,0,0,0,0,0,0,0.014705882,0.04411765,0.10294118,0.029411765,0,0.014705882,0.16176471,0,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,0,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,254,4144.36,6004.36,5,0,1,-999999,54,246,0.9732679,26,97088,40171.69,65.60953,180.30444,9.210541,35.411407,5,321,498,496,3,4,3.8,179897.12,182415.84,181069.08,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,4.14621,9.210007,8.942616,6168,-999999,0.9509402,0.07849575
11220691,31.184643,121.758995,466,2,0,0,-999999,10,4.613,34180,8860,36038,0,0,438.80695,24.735209,372.1111,0,14.142858,10.571428,35221.63,64.19009,2491.508,260.97644,1330.0215,0,0,434.30444,109.883766,368.08694,0,9.645162,6.516129,289.4114,272.2066,1497.012,368,29063,32,0,0,0,0,0,0,0,0,0,0,0,0,0.33333334,1,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,-999999,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-999999,5734.39,0,5,0,1,-999999,-999999,-999999,999999,786,-999999,39036.39,39.266876,0,999999,0,5,321,498,496,3,4,3.8,181383.17,183944.34,182540.84,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,5.733247,9.534876,9.510486,6168,-999999,0.9999196,0.000128628
1439341,31.115211,121.763695,466,2,2,2,0,18,99.58,39170,13570,38644,1,241,438.80695,24.735209,49.4365,3,133.57143,103.42857,35221.63,64.19009,2491.508,260.97644,1330.0215,4,523,434.30444,109.883766,50.816635,7,157.35484,123.870964,289.4114,272.2066,1497.012,368,29063,24,3.4,0,0,0,0,0,0,0.05479452,0.09589041,0,0,0.01369863,0.01369863,0.75,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,0,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42,6258.02,2.3933,5,0,1,-999999,158,458,0.16093406,-999999,-999999,41035.14,278.00342,392.30444,8.816635,247.4114,5,321,498,496,3,4,3.8,177336.1,179807.55,178523.3,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,6.262392,9.66256,9.148805,6168,-999999,0.99996066,6.2928E-05
8578299,31.149677,121.72905,13775,2,0,0,-999999,22,0.015,33320,11090,34465,0,0,438.80695,24.735209,369.0946,0,21.142857,17.285715,17477.172,15.418692,827.3679,437.57938,469.23914,0,0,434.30444,109.883766,369.06628,0,22.870968,18.516129,451.93524,71.11215,427.3373,2350,29063,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,-999999,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,368,7646.1,0,5,0,1,-999999,168,132,0.84099025,-999999,-999999,36859.36,40.246216,66.30444,1.0662842,83.93524,5,321,498,496,3,4,3.8,176796.88,179338.23,177961.44,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,7.6483693,5.709209,5.437977,6168,-999999,0.99990016,0.000159723
5732053,31.187551,121.720764,13775,2,2,2,0,10,7.881,29760,13870,32507,0,0,438.80695,24.735209,661.1399,0,27.571428,22.571428,17477.172,15.418692,827.3679,437.57938,469.23914,0,0,434.30444,109.883766,661.2837,0,29.903225,23.548388,451.93524,71.11215,427.3373,2350,29063,38,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,0,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,656,9109.51,-1.0757,5,0,1,-999999,456,156,1.4991566,1030,97088,35382.04,332.46362,221.69556,5.2836914,204.06476,5,321,498,496,3,4,3.8,178639.6,181233.02,179786.16,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,9.109566,6.688131,6.8624015,6168,-999999,0.99994725,8.44132E-05
11275823,31.185888,121.72015,13775,2,0,0,0,18,1.041,29690,13500,32640,0,0,438.80695,24.735209,0,0,0,0,17477.172,15.418692,827.3679,437.57938,469.23914,0,0,434.30444,109.883766,0,0,0,0,451.93524,71.11215,427.3373,2350,29063,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,0,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-999999,9093.96,0,5,0,1,-999999,-999999,-999999,999999,483,97088,35345.14,-999999,0,999999,0,5,321,498,496,3,4,3.8,178482.45,181074.36,179629.53,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,9.093867,6.5204754,6.686114,6168,-999999,0.9999788,3.39305E-05
6639334,31.160107,121.71542,13775,2,0,2,0,16,75.635,31700,11550,32479,0,0,438.80695,24.735209,122.034485,0,4.6666665,3.3333333,17477.172,15.418692,827.3679,437.57938,469.23914,0,0,434.30444,109.883766,100.35965,0,3.7666667,2.6333334,451.93524,71.11215,427.3373,2350,29063,1236,4.6,0,0,35,22,10,0.001998002,0.03996004,0.077922076,0.013986014,0,0.002997003,0.17282717,0.987,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,0,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-999999,8924.49,0,5,0,1,-999999,-999999,-999999,999999,725,97088,35347.89,228.46042,0,999999,0,5,321,498,496,3,4,3.8,176420.11,178984.73,177576.8,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,8.925707,4.6458125,4.55756,6168,-999999,0.3749359,0.000102599
6635238,31.176277,121.71545,13775,2,0,0,-999999,12,0.023,30340,12420,32474,0,0,438.80695,24.735209,310.37457,0,80.85714,66,17477.172,15.418692,827.3679,437.57938,469.23914,0,0,434.30444,109.883766,302.97046,0,63.322582,51.51613,451.93524,71.11215,427.3373,2350,29063,233,4.9,10,0,27,12,0,0,0.0625,0.14583333,0,0,0.010416667,0.16666667,1,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,-999999,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,289,9192.43,0,5,0,1,-999999,89,211,0.6604516,1030,97088,35040.9,25.84961,145.30444,13.970459,162.93524,5,321,498,496,3,4,3.8,177485.27,180069.38,178635.16,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,9.193143,5.494696,5.6080217,6168,-999999,0.9996028,0.000635446
13992017,31.185448,121.760635,466,2,0,0,-999999,12,0.02,34200,8880,37150,0,0,438.80695,24.735209,441.47137,0,74.57143,60.714287,35221.63,64.19009,2491.508,260.97644,1330.0215,0,0,434.30444,109.883766,505.33566,0,50.64516,40.80645,289.4114,272.2066,1497.012,368,29063,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,-999999,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,436,5657.17,0,5,0,1,-999999,236,64,1.6706489,421,-999999,39182.13,176.5156,1.6955566,69.33566,146.5886,5,321,498,496,3,4,3.8,181562.27,184123.16,182720,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,5.6556306,9.714608,9.690564,6168,-999999,0.9993912,0.000974145
2206372,31.182266,121.7615,466,2,2,2,0,10,5.525,34230,8420,36375,1,1275,438.80695,24.735209,152.21286,7,313.2857,225.57143,35221.63,64.19009,2491.508,260.97644,1330.0215,7,10803,434.30444,109.883766,154.50758,49,339.7742,241.67741,289.4114,272.2066,1497.012,368,29063,1266,4.1,49,0,78,0,10,0,0.10006498,0.12508123,0.0568551,0.015919428,0.024366472,0.21539961,0.691,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,0,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,151,5389.57,3.6037,5,0,1,-999999,49,349,0.5785963,878,97088,39302.68,174.31248,283.30444,3.5075836,138.4114,5,321,498,496,3,4,3.8,181421.56,183978.03,182580.81,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,5.3887215,9.637813,9.589463,6168,-999999,0.37209874,0.004642009
1073814,31.18125,121.751625,466,2,4,6,152,14,9.219,34170,9400,36206,1,224994,438.80695,24.735209,311.8572,533,34719.285,18818.572,35221.63,64.19009,2491.508,260.97644,1330.0215,711,1017566,434.30444,109.883766,326.52875,2244,65968.09,35677.71,289.4114,272.2066,1497.012,368,29063,13378,4.7,776,0,912,7,188,0.001065993,0.06998046,0.16311665,0.091221355,0.027854,0.030361056,0.24995558,0.562,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,0,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,299,6147.13,8005.3237,5,0,1,-999999,99,201,1.1456972,1183,330,38382.19,2.2913208,135.30444,27.528748,9.588593,5,321,498,496,3,4,3.8,180593.16,183155.78,181750.34,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,6.146695,8.7383795,8.713939,6168,-999999,0.31040522,0.10335165
6320358,31.179428,121.7277,466,2,2,2,0,12,0.066,31120,13200,33221,0,0,438.80695,24.735209,0,0,0,0,35221.63,64.19009,2491.508,260.97644,1330.0215,0,0,434.30444,109.883766,0,0,0,0,289.4114,272.2066,1497.012,368,29063,6,4.5,0,0,0,0,0,0,0.14285715,0.071428575,0.071428575,0.071428575,0,0.21428572,0.643,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,0,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-999999,8171.64,0,5,0,1,-999999,-999999,-999999,999999,725,97088,36147.4,-999999,0,999999,0,5,321,498,496,3,4,3.8,178632.84,181211.38,179784.62,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,8.172097,6.6528344,6.7183056,6168,-999999,0.99991924,0.000129203
9580570,31.145704,121.71836,13775,2,0,0,-999999,13,0.131,32320,12600,33239,0,0,438.80695,24.735209,1844.553,0,75.42857,62.857143,17477.172,15.418692,827.3679,437.57938,469.23914,0,0,434.30444,109.883766,1791.6661,0,62.903225,52.51613,451.93524,71.11215,427.3373,2350,29063,0,-999999,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,-999999,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1778,8707.93,0,5,0,1,-999999,1578,1278,4.063263,664,97088,35969.24,1462.8461,1343.6956,13.666138,1326.0647,5,321,498,496,3,4,3.8,175710.84,178255.48,176874.38,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,8.709952,4.6831517,4.368717,6168,-999999,0.9999931,1.111E-05
